Account Number,Date,Description,Mid,Channel,Debit Amount,Credit Amount
1.65009E+12,14/03/2024,Pbyrn Merchant,2159009972,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,178,537.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2156007362,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,185,685.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2191013395,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,259,840.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2191012885,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,313,583.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2180005672,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,337,794.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2191013397,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,354,973.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2188034744,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,394,052.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189025136,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,450,635.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2190010446,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,453,692.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189018566,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,478,645.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2183005730,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,557,440.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189025160,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,560,329.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189025361,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,560,416.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189025377,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,799,100.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189025394,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,894,289.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2223000554,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,978,130.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2159009473,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 1,986,057.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2191013404,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 2,058,400.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2177018063,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 2,179,474.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2187015444,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 2,183,745.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2336003862,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 2,237,278.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2183006199,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 2,331,200.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2264027632,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 2,396,672.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2019001639,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 2,466,856.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2199001227,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 2,509,760.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2188032381,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 2,667,955.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189023035,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 2,688,276.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2156010362,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 2,765,696.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2190009424,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 2,842,080.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2187013883,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 3,103,441.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189025393,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 3,163,705.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2174001189,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 3,252,027.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2264027644,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 3,326,637.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2177018096,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 3,356,059.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189024468,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 3,363,912.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2361004380,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 3,514,288.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189025353,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 3,815,034.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2180005958,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 3,939,232.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2019001637,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 3,990,140.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2152006460,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 4,156,559.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2269006680,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 4,520,663.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2180005986,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 4,664,561.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189022957,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 4,758,077.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2179006339,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 4,839,569.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189024110,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 4,937,648.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2187012018,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 4,953,500.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2174001188,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 5,156,199.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2187015472,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 5,278,413.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189024101,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 5,516,855.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2179006340,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 5,594,681.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2103001726,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 5,631,340.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2224008035,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 5,834,944.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2191013442,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 5,869,447.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2179010411,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 5,891,488.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2117000940,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 6,054,674.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2187015234,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 6,096,768.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2193002621,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 6,248,608.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2225004468,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 6,826,418.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2165002038,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 6,862,259.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2163007394,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 6,986,348.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2190009658,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 7,050,748.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2268003049,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 7,252,915.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2268002701,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 7,608,576.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2179010400,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 7,638,400.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2160004465,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 7,655,138.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2177016738,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 7,684,826.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2187015230,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 8,129,684.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2188031904,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 8,166,321.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2165002037,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 8,360,080.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2190009397,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 8,457,294.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2180005507,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 8,575,219.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189025352,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 8,838,720.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2156011066,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 9,286,690.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2265000605,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 9,349,137.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2190007478,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 9,508,768.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2190009657,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 9,710,688.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189025153,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 9,743,326.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2336003438,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 9,761,377.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2027003094,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 10,408,064.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2191012892,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 10,530,862.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189024104,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 10,822,319.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189023681,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 11,670,208.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2180005508,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 12,188,208.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2191013394,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 12,681,318.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189017651,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 12,883,139.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2191012887,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 13,702,940.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2159009973,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 15,886,126.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2188033877,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 16,469,397.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2191013161,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 21,207,066.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189025289,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 21,317,783.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189025426,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 27,593,126.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2159010007,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 28,940,392.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2183003441,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 32,311,836.00 "
1.65009E+12,14/03/2024,Pbyrn Merchant,2189025401,PT. Bank Mandiri (Persero) Tbk.-B2C, -   ," 65,472,000.00 "
